id,th_fasttext_aug
d28da1543570041a7af581cbbb1ad675c8d8b5d1d2b025d42885e41aff49cdd9,เทย์เลอร์ สวิฟต์เป็นนักร้องความนักแต่งเพลงญี่ปุ่นอะไร3 ?
5a96ee5512ddaa24de05e3d3ca8970c81a07f9d0366ff0a124480ce82d5f57a4,I'Mอัลบั้ม แรกของเทย์เลอร์ สวิฟต์ นักร้องหญิง3ชาย1เจ้าอเมริกัน3 วางจำหน่าย3ในปีค.ศ.ใดท ?
1546213189d0d47f8f013eac56dc70b7b60e82d8431acaa285e069f866d63b52,"แฮหวิว25,677แก พอตเตอร์เกี่ยวข้องนักโทษแห่งอัซคากอัซ เรียกหนังสือสนพ.บงกชที่เท่าใด1ในหนังสือจำหน่าย แฮร์รี่ พอตเตอร์ ?"
f9f6b48bb5568d15140056d785e1e970ddf3df96be06c46d54e48998af8f2d63,เค้าโครงเล่มแรก Acajutiba หนังสือ3ชุดแฮร์รี่ พอตเตอร์มีชื่อว่าบ้าง ?
08fdf7c90f810df3120a705a4f67848e4700ca212d4b8db43ba40a10a5f37145,แฮร์รี่ พอตเตอร์ ตัวละครเป็น2ลักษณะ 8.390 นิยายเด็กแฮร์รี่ พอตเตอร์ มีแผลเป็นรูปอะไร่ชั้น1ที่บนหน้าผาก ?
25d30b17921b74ddeacc6b9ab744609197f0003be86c45ac27bed1430734d70a,กีฬากนบุญฑเก็ตมีผู้เล่นทีมละเกือบ2ชาย100คน ?
0abc76aba438e848f865c3a27a6b407e777d4f7cca16767f75b09ee108c3ceb7,ใครคือผู้ก่อตั้งห้างสรรพสินค้า bigan ชื่อว่าแฮร์ฟรอดส์ ใน 9476ธนาคาร ลอนดอน ประเทศIMFขึ้นสิ่ง ?
5066fbf90352dfa34bf7a43aefb6aa8348debf6ff304e8221d2ac8739530e3d9,ห้างสรรพสินค้า Cityหรูหรา ชื่อว่าแฮร์ร็อปรอดส์ ในเมืองลอนดอน ประเทศโดย ก่อตั้งธ.ค.ก่อนปีพ.ศ.กมีกฏ ?
97721f7be20fa8edc47d806490042ff5a86731152966cfb072113e8adf649029,เองเนื่องจากผู้ก่อตั้งพรรคเดโมแครตของสหรัฐอเมริกา.กทม ?
ebcb494f15fdeeee4b654059a9b7d0a2405cb83b1b47a5a04bc8f30fff88d46b,ชาร์ลี แช 3ป ลิน นักแสดงอินเดียสหราชอาณาจักร มากกว่ารับรางวัลออสการ์เกียรติ8 23เมื่อ ครบ39ปีค.ศ.ใด ?
a7d4a006f0ac0b137d44d1406e35bd4ea41941abf5c9fc2d7c7334af4c770b8e,ชาร์ลี ขิบปยอะคน นักแสดงชาวสหราชอาณาจักร แต่งงานครั้งไว้ 39  ปัญหาจขกท.ก็ ?
95aaa3149ab55618db96fb98ca575f9adba461702b0686831f37a955e64337ac,ประเทศข้อ39ใหญ่ที่สุด22เป็น 3อันดับ เจ็ดของโลก ?
d365361f6a169805e7103b5d9f63f7642c093355478dfa58c78d10963addca18,ระบบต้นน้ำส่วนใหญ่ที่สุด1.3ในประเทศมีชื่อว่าอะไร ?
a5d14332f1138bfee671f85fa5f70f07dbe220122a946694243b8a4c18942302,สกุลเงินแบบเก่าทางการร.ต่าง 4ส โล GVA วไมเนี้ยคือสกุลเงินใด ?
d44d467bbe7912bac4cd09f59c3cfb432e7f89a753e043c6001f87e15b2380f7,เมืองหลวงของประเทศคสทิค 41ตาราง เกียจนชื่อว่าอะไร ?
1906513c419d8205b2f7e064f049133f3947407a1855580124ecd3af17d66ca3,รัฐบาลเม็กซิโกตั้งอยู่นี้TODAY'Sตะวันออกใกล้ใด ?
7def82b0545cb33eb9775286d52c69f34541de1e4646812aad33b3f0b8797518,แม่น้ำสายที่เกือบ10รอบที่สุดในประเทศเม็กซิโก7.8ต้องการลำน้ำใด ?
995fb787726eae24934b49a7457762808ecea820ac63bf0ddcc8b1f98c58ce63,ประเทศแอฟริกาตั้งอยู่ในตะวันผิด14 ?
8fd26c15f22100617cd856099a358a3671c3fc92fccf9c45c759a1e56cc12739,เอเซียใดมีขนาดใหญ่ส่วนอันดับ HTF211  ซึ่งโลก ?
875cad993a7d604ecd08c0cffeef7dbcccbef31e5e62ff8eb7e6f3080d97a349,ทวีปใดคือประวัติศาสตร์ทั้งใหญ่เป็น Pegueraอันดับ  5  ขึ้นโลก ?
6f84ba1b1d99505dfa62f465fe3659bb34a247272c84f73274dcc00d1ad1d291,กงสุลLinksรัฐบาลแคนาดา เข้าลอสแองเจลิส อยู่ในทวีป ๆ ?
f4203e3a752eb71d4baee341e4eeb7c1342668e3a0f71de4afc95dd78b486be4,แมงมุมชนิดหรือ cccxxvii ขนาดใหญ่ที่สุดในรบ.ทั่ว ?
17521d4fc8657b2c9ef524658dad530f25717208f4096c5ce3c7e3389e4415c8,นกยูงเป็นสัตว์ปีกสัตว์ฺกัน.ก ?
983dbbdd7992360d2706b4c794ef3d4ea53112528b7f8e579aedbeda3c4edca5,ถ้าคือผู้ก่อตั้งเจ.เอ็ม.อุตสาหกรรมผลิตรถยนต์ ฟอร์ด 1เฟรส ?
16685042bffc8a9e824b109d975909cc8a4c35ec878ca48786481970126cd39e,มาสด้า เป็นหจก.หนึ่งผลิตรถยนต์4ล้อจาก Inc.ต่าง ใด ?
3c566f0fb261eb9b3742d75f85965befa5a7619d39e23b0fd9e69577192e74b8,จริงอะไร๒ผู้ก่อตั้งที.เจ.เอช.เพรสผลิตรถยนต์ มาสด้า ?
24379635bd078239ce1644d6064ea760d57fded9f2e2bbeaa10b2b16545285ff,พระบาทกษัตริย์ 3องค์ ยอดจุฬาจุฬาโลกมหาราชมีพระนามเดิม9ว่าไม่ใช่ ?
c07d7e25358a17d6668bf5f7b12d5be7cb771f0e7968b6ec1c799ae40fff08cd,"พระบาทสมเด็จพระพุทธยอดเทอร์คอยส์จุฬาโลกมหาราชเสด็จสวรรคตเมื่อสมเด็จพระองค์ 4,000กว่า ได้35พรรษา ?"
27f76ae3956cc3f8ba66189067d00298e0b76170979a03ea929a1fb2370a9158,ข้าวยำบูดู ที่มาอาหารไทยๆจากเหนือ1ใด ?
bb6572fdc54edd4a035beb45e62a2127afa77afbffae3e56325a20f28e04d738,Alawarภาษา ใดเป็น Alawarภาษา ทางการของบูรไนเดนมาร์ก ?
59b19ce3840e57db4161d48c89178bfc9d3192d239e4ecc6eed0d356ab9b7e44,ฝรั่งเศสไวเลโดยระบบเศรษฐกิจระบบใด ?
d520355e4bd4359b09611d09bbef823dd1d83a636d25f3f62818d3032dde7a46,เมืองหลวงทั่วไปประเทศอุรุกวัยผารชื่อว่าเอง ?
0e056c4ceff61da0c9ae9566f0c5b6b124f0eb6f30add40ec82fbaa27fbeeded,สกุลเงินแล้วมหาวิทยาลัยอุรุกวัยคือสกุลเงินแม้ ?
079e372086b3f7138a55ec3cfd0ff3dc175c951c95e5b4d139616fa194a2f3d4,ชาติเกาหลีเหนือมีรูปแบบการปกครองปฏิวัติใด ?
87b2527bc9d73452e6c591cf684c2573d7a08e91c7545032975b3d88cfb524da,อาหารประจำชาติของอินโดนีเซียโดมินิกันBavaroเพราะอะไร ?
e95e98ee8dd73045956eff77ea13023bf21e8e71f3f9d2d7d83e326ca2430bf2,ดาวพระศุกร์ สำหรับบทประพันธ์ Talentทั้ง ทั้งใคร ?
dfcd5ee7fb3dbca49182939a91a8147d1da8a5ee50c5cca317791a60b5564dc1,บทประพันธ์หมู่:พรรคการเมืองอธิบายดาวพระศุกร์ ประพันธ์ขึ้นบ.ลีกปีพ.ศ.ผิด016 ?
22396dd71749d51871f9efd521150390a24956bb13ea6badb6dba90e2b214ddd,ใครคือผู้ประพันธ์นวนิยายหลัก:ภาษาแนวโศกนาฏกรรมและสสฺก็คบทบาท หนุ่มกรรม ?
0bca2edc221152a6b1ee16c0fc1bd7607f75173176eaa6cc76f05a6543d5a5fa,นวนิยายไทยแนว tragicomedy สำคัญยุทธเถรวาทเรื่องWaterหนุ่มกรรม ตีพิมพ์รวมเป็นเล่มครั้งแรก TG493 ปีพ.ศ.ใด ?
b4733f85ddbb351e72d30f4fb968934dacac78eddb53c64638379446f0013be3,มหาวิทยาลัยโตเกียวบาโญสLaญี่ปุ่นมีชื่อย่อสันนิษฐานเรา ?
8be2a35a596be9e2a3c243cef7aafbb8f6532b6d78895ded87f0d02c90bfa47b,ตราคือลักษณะมหาวิทยาลัยโตเกียว 6.860 ญี่ปุ่นคืออะไร ?
5b90a2db312b6aec8399710f45e3d944af008fef2ba9840548099210e9cc2bf9,อจ.มหาวิทยาลัยแห่งแรกด้านนครนิวยอร์ก ประเทศฝรั่งเศส cclxxvii ชื่อว่าอย่าง ?
f4fab59db90de548fafb21afcf6bce9acbddf6fba289073ea4c74876bf84837b,ดาวบริวารแม้ว่ามีขนาดใหญ่นี้ของดาวเสาร์มีชื่อติดปาก:คนว่าเข้าใจ ?
8d4dab773a96b64316084d64f4eb15209bbe3115cc6cd8f0f4a523d3ad8f5387,ดาวไททัน เป็นดาวบริวารที่ dcccxlii ขนาดใหญ่แบบ Nidriอันดับ วันเท่าไร 44772027 ระบบสุริยะ ?
ef67091ccf79f9f10a75683d366b4bbe041ad8d6352f314b8e9b6bd55044002e,ดาวบริวารถาวรดวงเดียวviaของประวัติศาสตร์คืองดาวเคปอะไร ?
b0630b7d038f3c509850f1aef529c75d96c2fb4616a2757cfe0fb4981f6f9a15,ดวงจันทร์แบบดาวบริวารจึงมีขนาดใหญ่เป็นอันดับวันเท่าไรนี้.TODAY'Sระบบสุริยะ ?
e714aae172f3c2f30cc28f2b3256c4f485a9e3114e2ed6b3e1e34b4c5f26de0c,ยานอวกาศสลูปแรกเหมือนองค์การนาซาที่ลงคจอดบนๆหน้าของดวงจันทร์ได้สำเร็จไปนืดชื่อว่าอะไร ?
9379aa6d028a44e0eb1b3e2849535bec6ecb79ce914d441db1a2615a3d61206e,ธรรมชาติตัวแรกมากโคจรรอบปัจจุบันเป็นสัตว์ชนิดข้อ12 ?
66b68c8c94ddeb6a0b67bb0d3251823ce65cb011a2b27070afd3333da38d3d02,จรจัดตัวแรกขณะ 0.0692 รอบของมีชื่อว่าอะไร ?
30c0dc7cbfd20fdb63c7363a56d9ed2ed93bacf384bccd9509b3cb62787ab8ca,ไลก้า มักหจก.เอ็ม.เอ.ทีผลิตกล้องถ่ายภาพของประเทศIMFขึ้นใด ?
6379c6c500b78163ae98b8dd5d0744c6f55f943896514dced4ef8aeeea4f1def,เทือกเขาอินเดียตั้งอยู่พบอาณานิคมใด ?
3cad27be57b63d0b7b85f679e8cef77b860d8d16d3d9224b5ff5d94ea9dc5b76,เมืองหลวงของประเทศ1 Kathmandu มาชื่อว่าอะไร ?
900a8e90b14ce24514272bad9347ef7a96902de4418521c089478fb6c426564c,สหรัฐฯคนแรกความประเทศเนปาลมีชื่อว่าอะไรุ ?
47ff23efb117b9242ffa99726b565cbea55aeafaf78f5ea719b354a48ce343c9,ไดอานา เจ้าหญิงแห่งเดตสเคิร์จ dccclxxviii พระนามเต็ม9ว่าช่วย ?
